,3
bound,2
administer,1
formidable,1
existed,3
amidst,1
fabric,1
support,3
legislation,8
sovereign,2
way,1
resulted,1
was,29
war,3
calm,1
head,2
medium,1
form,3
offer,1
abundantly,1
consolatory,1
removed,1
true,9
continuance,4
helvetic,1
contradistinction,1
pretension,1
attached,1
bounds,1
generosity,1
stages,1
promises,1
proud,1
liberal,1
impropriety,1
umpire,1
despotism,3
exist,4
promised,1
fashioned,1
octavius,1
injurious,1
fraternal,1
radically,1
faithful,1
no,36
whereas,1
when,6
uttered,1
republic,5
obliges,1
conferring,1
tie,2
faction,1
necessity,2
spoils,1
partiality,2
invested,1
authorities,5
discharge,3
amendatory,1
fastened,1
restores,1
daily,1
antifederal,1
time,8
neighbors,1
consul,1
souls,1
leads,1
mild,1
jarring,1
abundant,1
devoted,4
certainly,3
depend,1
decii,1
charge,1
unpleasant,1
sovereignty,4
must,9
division,2
confiding,2
none,4
liability,1
fullest,1
governments,8
coeval,1
scandinavia,1
unhallowed,2
did,1
democrat,1
ascertaining,1
leave,2
invidious,1
excellence,1
accumulation,1
prevent,3
revolution,1
regret,1
worm,1
appear,4
celebrated,2
foregoing,1
business,1
annals,1
satisfy,1
supporting,1
proclaiming,1
solecism,1
alone,2
unrestrained,1
appears,5
change,1
expressly,1
guilty,1
trial,1
accomplished,1
patriotic,2
ancient,1
country's,2
inference,1
morals,1
marked,2
sincerely,1
patriots,3
dreamed,1
wealth,2
prove,1
sake,2
positive,1
predictions,2
territories,1
cherished,1
opposed,1
conformable,1
commissioner,1
afford,1
suggestions,1
approving,1
rigid,1
virtue,1
savior,1
rendered,1
cases,1
fly,1
jealousy,1
local,2
presidents--and,1
can,26
making,4
ensue,1
claim,5
months,1
sense,3
agent,1
sphere,1
allowed,1
productive,2
secured,4
means,5
vital,1
sword,1
armies,2
information,1
may,34
produce,6
bear,1
such,17
destructive,2
man,2
branches,1
outline,1
inexpedient,1
propriety,2
so,27
deceive,1
lamented,1
exclusive,3
shield,1
liberator,1
indeed,7
mainly,1
years,4
course,5
still,4
worship,1
tendency,6
constituted,4
how,2
inferior,1
forms,6
policy,2
sacred,2
views,1
origination,1
extinguished,1
nation,7
half,1
not,54
now,5
provision,1
nor,4
possess,2
down,1
term,2
equality,1
intrigues,1
servant,1
entirely,2
quarter,1
recognitions,1
owing,1
begun,1
year,1
minority,1
living,1
ultimately,1
accomplish,1
intercourse,3
interference,3
increase,5
collisions,3
investigation,2
correct,2
assurance,1
attended,1
theory,1
contain,1
governing,1
quite,1
advantages,2
inevitable,1
care,2
patronage,2
advance,1
language,4
deprivation,2
impose,1
british,1
place,2
think,1
first,6
destined,1
revenue,3
spoken,1
clause,1
one,26
submit,1
pliant,1
vote,1
impossible,1
open,1
cheerfully,1
given,11
necessarily,2
checked,3
nlightened,1
anyone,2
composing,2
convention,4
exerted,1
speaking,1
gives,1
that,132
men's,1
than,19
population,1
accordance,1
framers,3
require,2
halls,1
protected,1
were,11
sublime,1
and,230
correction,2
argument,2
say,4
spectacle,1
insatiable,1
saw,1
any,33
prosperity,1
undercurrent,1
ideas,1
jefferson,3
take,3
performance,2
flattered,1
sure,1
knew,1
flatterer,1
remarks,1
brutus,1
annul,1
considered,2
adopt,2
slaves,1
laws,5
precise,1
madison,1
accession,1
fifty,1
hopes,1
corner,1
ground,2
enthusiast,1
surrender,2
title,1
treasure,3
written,1
crime,1
only,19
believing,1
treasury,4
concurrence,1
distinctly,1
seldom,2
yield,1
summary,2
effectual,2
stupid,1
disparage,1
where,5
declared,1
violated,1
labors,2
elected,2
encouraged,1
fails,1
detect,1
federal,3
representatives,4
enough,2
between,8
checks,1
august,1
parent,2
ascribed,1
article,1
come,2
concentrated,1
many,8
according,1
expression,1
duty,11
among,3
period,5
maintained,1
grants,2
endeavor,1
custody,1
considering,1
better,2
unusual,1
forbearing,1
informed,1
fellow-citizens,11
breath,2
almighty,2
distinguishing,1
dictator,1
motives,1
dangers,1
employments,1
wants,3
direction,3
thousand,1
formed,2
observe,1
minister,1
declaration,1
careful,1
spirit,20
those,24
case,6
these,9
trick,1
cast,1
situation,2
tarnished,1
perpetuate,1
eventually,1
soil,1
discrepancy,1
commander,1
different,4
develop,1
harsh,1
granted,9
same,11
attributing,1
negotiations,1
isle,1
noble,1
assigns,1
mockery,1
assist,1
persons,2
prospered,1
delicate,2
anticipated,2
totally,1
complained,2
modes,1
largely,1
constitutional,2
accountable,1
without,9
relief,1
relied,1
bodies,2
justify,1
being,10
money,2
rest,2
safeguards,1
civilized,1
statesmen,3
death,1
seems,2
except,1
instrument,9
extensive,4
rules,1
ruler,1
copartnership,1
early,4
earnest,2
world,2
execution,1
partaking,1
acquainted,1
heightened,1
benefit,1
either,6
fully,1
burdens,1
exposed,1
zealously,1
specified,1
divine,1
reasons,1
passions,3
confirm,1
extensively,1
legal,1
conservative,1
expressing,1
understandings,1
refer,1
assembly,2
power,47
intimate,2
communicate,1
intrusted,2
uncivilized,1
found,7
affording,1
on,14
stone,1
central,1
of,604
industry,1
violence,2
mutually,1
whence,1
stand,1
pockets,1
act,2
mixed,1
financial,1
or,44
wilds,1
instruments,1
blessed,1
parties,5
successively,1
your,2
aggrandizement,1
her,4
strictly,3
there,26
alleged,2
strict,1
assumes,1
mischief,1
vested,1
regard,2
amongst,3
two-thirds,1
with,57
conqueror,1
agree,1
affection,2
excrescence,1
gone,2
certain,3
am,1
general,9
alarm,2
as,73
deem,1
at,28
controlled,1
vestige,1
fill,1
selfish,1
amendments,2
sufferings,2
administered,1
field,1
you,6
immunity,1
poor,1
congress,11
separate,3
gifts,1
important,6
included,1
equitable,1
prudent,1
tendencies,2
subdivision,1
mass,3
embracing,1
legislatures,1
banishment,1
all,37
consider,3
forbidden,1
bosoms,2
founded,1
violative,1
behooves,1
religious,4
oaths,1
disciples,1
removal,3
to,318
preserved,4
tranquillity,2
health,2
pledges,1
sound,1
appointment,2
returned,1
homes,1
far,8
worst,1
decide,1
fall,1
awful,1
difference,4
condition,3
--,17
small,1
confederated,1
withheld,2
preposterous,1
past,2
pass,2
further,2
attributable,2
casual,1
residue,1
what,2
deeply,1
section,1
learned,1
repugnant,2
contrast,1
full,3
christian,1
eligibility,1
modify,1
varnish,1
concluding,1
strong,2
christs,1
search,1
conviction,1
difficulty,6
compliance,1
experience,3
amount,4
published,1
action,2
family,2
requiring,1
enactment,2
usurpation,1
tendered,1
sanction,1
armed,1
proceed,2
distinct,1
two,6
almost,1
endowed,1
injury,4
more,18
corrected,1
admissions,1
apprehensions,1
controlling,3
particular,1
known,1
benefits,1
objections,1
pretense,2
suffered,1
keeping,3
pleasing,1
illustrious,1
guards,1
forbearance,3
ineffectual,1
history,2
beautiful,1
compare,2
share,3
accept,1
states,24
unbiased,1
arise,1
cultivate,1
species,2
condemn,1
maturing,1
respective,6
rather,2
orators,1
acts,7
never-dying,1
exalted,2
influences,2
reject,1
vigilance,1
persevering,1
intended,6
communicating,1
advice,2
derived,1
orbits,2
reflect,1
coming,1
derives,1
a,128
short,2
resemble,1
departure,1
supervision,1
renewing,2
responsibility,1
dread,1
functionaries,1
pleasure,1
lasting,1
soon,1
proverbial,1
through,2
committed,2
existence,3
its,41
termed,1
susceptible,1
bosom,2
actually,2
harmless,1
absence,1
parts,2
systems,1
might,11
good,5
return,1
propose,3
prejudices,2
number,1
communities,1
curtii,1
designation,1
elder,1
always,3
inherent,1
referred,1
england,2
house,1
beneficent,1
idea,3
countrymen,6
expect,1
inflict,1
humiliations,1
operation,2
beyond,2
really,1
since,4
trusts,1
acting,2
safety,2
fled,1
disfigure,1
houses,3
members,10
put,1
fiat,1
reared,1
bring,2
american,7
elective,3
expedient,1
consequence,1
corrupting,2
relate,1
disregarded,1
preservation,2
instances,3
done,1
defects,2
contended,2
pledge,2
divorce,2
obedience,1
least,4
station,1
passed,1
scheme,2
finances,1
too,6
justly,1
warmly,1
immediate,2
part,14
favorable,1
authors,1
believe,4
kind,1
aristocracy,4
determined,1
contrary,4
supposed,4
temptations,1
declare,2
exert,1
disunion,1
ages,1
defect,1
ardent,1
essentially,3
speculative,1
officers,3
also,4
caesar,2
permanency,1
useless,1
harbingers,1
measures,7
architects,1
most,15
plan,1
significant,1
nothing,6
engagements,2
approved,1
constitution,36
seize,1
clear,2
sometimes,2
institutions,10
contracted,1
particularly,3
gold,1
obligations,1
commissions,1
relation,6
defender,1
find,1
justice,3
ruin,1
discord,3
freemen,1
betray,1
removable,1
distributer,1
his,30
dominant,2
express,2
remedy,1
devising,1
combinations,1
him,6
sacrificed,1
remove,1
sacrifices,2
banking,1
common,4
recommendations,1
insensible,1
patriotism,3
creator,2
intelligence,1
potent,1
bitterness,1
culture,1
see,4
individual,6
manly,1
are,36
surrendered,1
various,2
probably,2
years',1
europe,1
creating,1
sole,1
opposition,3
franchise,2
dividend,1
observer,1
legislature,5
both,3
improved,1
reverse,1
solely,1
annual,1
foreign,6
roman,7
became,2
protector,1
whole,9
finds,1
point,1
simple,1
acted,1
whatever,1
agents,1
dissipated,1
decline,1
stamp,1
create,2
political,8
bolivar,1
whom,6
collected,1
affectionate,2
silenced,1
great,21
union--cordial,1
anthony,1
fund,1
moderation,1
understand,2
representative,1
demand,1
presses,1
politician,1
judicial,1
bill,1
animates,1
elections,1
forgetting,1
error,4
fleet,1
uncompromising,1
century,1
itself,6
triple,1
grant,8
belong,1
virtually,1
used,7
temporary,1
cement,1
moment,1
purpose,1
sagacious,2
aggregate,1
genuine,2
predecessors,1
aunion,1
person,2
appertain,1
spend,1
abilities,1
vindictive,1
judgments,1
scrupulous,1
incongruity,2
questions,1
love,3
alternative,1
retirement,1
majority,5
hated,1
admission,1
guaranteed,1
exercising,1
exclusively,3
source,3
remaining,2
associations,1
constitutions,1
unlimited,1
matters,1
imposed,1
distrust,1
continue,3
indication,1
popular,1
essential,1
often,3
senate,5
fathers,1
some,13
understood,2
examples,2
indigent,1
decision,2
transactions,1
exceeding,1
religion,2
temple,1
be,106
dictates,1
use,2
consolation,1
by,103
faith,2
anything,3
monarchical,1
consequently,2
accessible,1
reverence,1
into,6
within,5
framed,2
services,1
appropriate,1
remembrance,1
superintendent,1
governed,2
apparently,1
long,6
custom,1
thirdly,1
sections,1
himself,4
usurp,1
forbidding,1
usury,1
excision,1
patriot,3
declarations,1
up,1
us,10
similar,3
called,6
constant,3
defined,1
influence,9
deprive,1
single,3
warning,1
work,1
denying,1
ancestors,2
evils,2
peace,1
fears,2
application,1
department,7
elements,1
prepared,2
meaning,1
fervently,1
sides,1
land,1
demagogue,1
departments,7
appalling,1
dispassionate,1
ascertained,1
arisen,1
requires,1
having,4
once,3
partial,1
results,2
existing,2
illustrated,1
dispel,1
issues,1
compact,2
compose,2
shackles,1
disposal,2
concerned,1
enjoined,1
discretion,1
fatal,2
friendly,1
resources,1
virtuous,1
seized,1
continues,2
hoards,1
wishes,2
quadrupled,1
continued,1
entire,3
knight,1
avoiding,1
compensated,2
safe-,1
notwithstanding,1
confided,2
giving,3
capital,1
pristine,2
exercise,5
body,7
degree,2
respectively,2
prescribe,1
desired,1
objects,3
let,1
others,9
remark,4
talent,1
receive,2
larger,2
leaving,1
products,1
opinion,5
makes,1
honor,3
fulfill,1
writer,1
danger,7
egypt,1
presidents,2
apply,3
confidence,7
from,49
agreeably,1
encroachments,1
few,2
doubt,2
examination,4
themselves,1
possession,2
parliament,2
becomes,2
occurred,2
carrying,1
magnanimous,1
sanctions,1
this,36
lapse,2
obvious,1
meet,2
nurture,1
conformity,2
control,10
weaker,1
reserved,5
process,1
purposes,4
high,6
something,3
employs,1
sought,1
made,11
counterfeit,1
united,10
varied,1
democracy,4
holds,2
arrangement,1
delay,1
unquestionably,1
attachment,2
greatly,3
singular,1
trifling,1
realized,5
introduced,3
defective,1
bind,1
lines,3
interrupted,2
chief,6
advocates,1
allow,1
subsequently,1
furnish,1
six,1
ambition,1
move,1
interpreted,1
produced,4
whilst,3
alliance,1
looks,1
tyrant,1
perfect,2
decay,2
pending,1
greater,4
mitigated,1
hands,8
republican,3
affections,1
realize,1
profound,1
sufficiently,1
magnitude,1
mode,4
accompanied,1
bills,3
upward,2
commonwealth,2
conceiving,1
constitute,2
intangible,1
measure,2
separating,1
our,64
out,2
respects,3
defend,1
impartial,1
cromwell,1
cause,5
one's,2
activity,1
attending,1
completely,1
surely,1
allies,2
hostile,2
deprecated,2
could,11
times,3
length,1
allied,1
navies,1
exonerated,1
seasonably,1
powerful,4
hitherto,4
embarrassed,1
precisely,1
legislative,7
management,4
fair,2
system,7
adopted,2
their,81
perfectly,2
final,1
interests,10
regards,2
neck,1
warfare,1
well-established,1
submitted,1
calamity,1
defense,2
lover,1
distinguished,3
devotion,1
exhibit,2
false,2
sincerity,1
have,52
assurances,1
clearly,1
competency,1
agency,1
sententious,1
instance,2
concerns,3
which,107
alienation,1
who,14
intentions,1
jefferson's,1
connected,3
alarmed,1
intrinsic,1
discourage,1
consequences,3
gather,1
looked,2
talk,1
occasion,3
fact,2
selection,1
violation,2
supported,1
terminate,1
purely,2
fear,1
principal,1
inspiring,1
should,17
candidates,1
constituents,2
thousands,1
hope,3
indignant,1
exchanged,1
bonds,2
prohibition,1
joint,1
community,1
ones,1
legitimate,2
words,4
magistrate,3
shaping,1
antagonist,2
calling,1
she,1
ascertain,1
knowing,1
allusion,1
exists,3
national,2
usefulness,1
greece,1
operated,1
well-ascertained,1
acquires,1
record,1
favor,1
state,17
injustice,1
progress,2
neither,2
ends,1
attention,2
ability,1
importance,2
monarchy,3
deliver,1
interfere,1
firmness,1
historians,1
precious,2
declining,1
observable,3
career,1
equal,1
attributed,1
assure,1
admit,1
glorious,1
statues,1
fostering,1
manhood,1
addition,2
decent,1
gaze,1
remedies,1
arises,1
diversity,1
sufficient,2
climate,1
nobleness,1
confers,1
last,1
an,27
present,4
divisions,1
appearance,1
will,27
apprehend,1
delusion,1
thus,2
respected,1
commending,1
watched,1
claimed,3
minorities,1
finance,1
watchful,1
perhaps,2
privileges,3
administration,4
unite,2
member,4
strange,2
party,7
balm,1
columbia,3
upon,34
effect,5
liberality,1
judgment,2
destruction,3
insure,1
scarcely,2
center,1
i,45
well,13
overshadowed,1
thought,3
command,2
english,1
position,1
arising,1
drawing,1
restore,2
excessive,1
less,3
executive,25
domestic,5
mistaken,1
sources,1
happiness,1
generous,1
rapid,1
console,1
deprived,1
recommending,1
day,2
arresting,1
arrest,1
adoption,4
citizen,11
destroy,1
adherence,1
confederacy,7
provisions,2
government,36
devised,1
judiciary,5
republics,3
elapsed,1
know,1
press,2
immediately,1
amply,1
name,2
necessary,8
like,4
success,1
future,2
sages,1
become,10
amendment,1
indications,2
because,2
guaranty,2
authority,4
motive,3
growth,1
proper,7
home,1
employment,1
broad,2
does,6
passion,4
mutation,1
assuming,1
although,6
worthy,1
actual,1
freedom,6
sinister,1
laboring,1
foretold,1
blessings,1
emperor,1
own,16
guard,1
promise,1
additional,1
unpatriotic,1
intention,2
utopian,1
appointing,1
but,39
cantons,1
expected,2
repeated,1
construction,3
remote,1
he,13
disbursement,1
wise,1
glory,1
whether,1
dangerous,4
excitement,1
placed,6
limit,2
ruling,1
distribution,1
strengthens,1
bearing,1
recognize,1
sectional,1
periods,1
effected,5
functions,1
variety,1
virtual,1
other,26
branch,4
reckless,1
repeat,1
oppression,1
gloriously,1
bulwark,1
never-failing,1
portion,3
determination,1
commencement,2
